site_id,권역,시군,행정구역_상세,시설명,위도,경도,주소,출력등급_표준,출력분류,출력_W,반경_m,웹표시형식,검토상태,반영권장,데이터원본,비고
S0001,남부,수원시,,수원시청,37.263406,127.028584,,중형,중형,1200,1000.9,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0002,남부,수원시,,파장동행정복지센터,37.3103862,126.9974438,,중형,중형,1200,1000.8,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0003,남부,수원시,,율천동행정복지센터,37.2976927,126.9714919,,중형,중형,1200,999,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0004,남부,수원시,,정자1동행정복지센터,37.3021669,126.9913968,,중형,중형,1200,999,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0005,남부,수원시,,조원1동행정복지센터,37.3017563,127.0164898,,중형,중형,1200,1000.1,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0006,남부,수원시,,연무동행정복지센터,37.2905137,127.0216119,,중형,중형,1200,1000.7,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0007,남부,수원시,,권선구청,37.2575787,126.9717607,,중형,중형,1200,998.7,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0008,남부,수원시,,세류1동행정복지센터,37.2621295,127.0079748,,중형,중형,1200,998.9,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0009,남부,수원시,,세류2동행정복지센터,37.2532959,127.0130622,,중형,중형,1200,1201,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0010,남부,수원시,,평동행정복지센터,37.2580172,126.9941433,,통합,통합,2400,1201.8,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0011,남부,수원시,,구운동행정복지센터,37.2772303,126.9715331,,대형,대형,2400,999.5,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0012,남부,수원시,,호매실동행정복지센터,37.2661824,126.9570346,,중형,중형,1200,1000.7,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0013,남부,수원시,,금곡동행정복지센터,37.2727783,126.9521916,,중형,중형,1200,1000.4,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0014,남부,수원시,,권선2동행정복지센터,37.2577129,127.0245833,,중형,중형,1200,1000.7,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0015,남부,수원시,,곡선동행정복지센터,37.2432913,127.033365,,중형,중형,1200,999.8,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0016,남부,수원시,,입북동행정복지센터,37.2933327,126.9595345,,중형,중형,1200,998.7,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0017,남부,수원시,,선경도서관,37.2838213,127.0104925,,중형,중형,1200,1000.8,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0018,남부,수원시,,매산동행정복지센터,37.268655,127.0056696,,중형,중형,1200,998.9,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0019,남부,수원시,,화서2동행정복지센터,37.2851412,126.9863142,,통합,통합,2400,1199.4,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0020,남부,수원시,,수원시민회관,37.2734205,127.0112534,,중형,중형,1200,1000,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0021,남부,수원시,,지동행정복지센터,37.2820214,127.0284432,,중형,중형,1200,999.7,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0022,남부,수원시,,우만1동행정복지센터,37.2772623,127.0257445,,중형,중형,1200,999.3,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0023,남부,수원시,,우만2동행정복지센터,37.277964,127.0397449,,중형,중형,1200,1001,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0024,남부,수원시,,매탄1동행정복지센터,37.2704887,127.0404718,,중형,중형,1200,1198.5,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0025,남부,수원시,,원천동행정복지센터,37.2734268,127.0532955,,중형,중형,1200,999.7,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0026,남부,수원시,,광교1동행정복지센터,37.2902171,127.0475512,,중형,중형,1200,998.6,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0027,남부,수원시,,광교2동행정복지센터,37.2921759,127.0686384,,중형,중형,1200,1000.3,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0028,남부,수원시,,영통1동행정복지센터,37.2662313,127.0805982,,,,,996.9,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0029,남부,수원시,,영통2동행정복지센터,37.2469452,127.0563082,,중형,중형,1200,999.5,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0030,남부,수원시,,영통3동행정복지센터,37.2597454,127.0617733,,중형,중형,1200,999,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0031,남부,수원시,,망포2동행정복지센터,37.2387393,127.0514686,,중형,중형,1200,1000.1,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0032,남부,수원시,,수원남부소방서,37.25461,127.0363663,,중형,중형,1200,1001,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0033,남부,수원시,,고등동행정복지센터,37.2733095,127.0010985,,중형,중형,1200,1000,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0034,남부,용인시,,처인구청,37.23444,127.201346,,대형,대형,2400,1201.3,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0035,남부,용인시,,포곡읍행정복지센터,37.2777405,127.2308142,,대형,대형,2400,1201.4,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0036,남부,용인시,,둔전리 복지회관,37.2726528,127.2187918,,소형,소형,300,401,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0037,남부,용인시,,왕산4리 마을회관,37.3375738,127.2517213,,소형,소형,300,400.3,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0038,남부,용인시,,이동읍행정복지센터,37.141091,127.196182,,중형,중형,1200,1001.1,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0039,남부,용인시,,역복동행정복지센터,37.2344522,127.1882138,,,,,,circle,검토필요,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,기본 커버리지 도형 없음
S0040,남부,용인시,,남사읍행정복지센터,37.1154538,127.1505215,,중형,중형,1200,999.8,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0041,남부,용인시,,죽림노인정,37.1370388,127.3068585,,소형,소형,600,799,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0042,남부,용인시,,미평1리 마을회관,37.1824633,127.3251344,,소형,소형,600,798.9,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0043,남부,용인시,,백암면행정복지센터,37.1633812,127.3753404,,중형,중형,1200,1001.1,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0044,남부,용인시,,양지면행정복지센터,37.2354391,127.2798329,,중형,중형,1200,1001,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0045,남부,용인시,,대대1리 마을회관,37.2632529,127.2655831,,소형,소형,300,400.6,circle,보조도형확인,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,보조 도형 존재
S0046,남부,용인시,,유림동행정복지센터,37.2524017,127.2117021,,중형,중형,1200,999.8,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0047,남부,용인시,,고림8통 마을회관,37.2396367,127.2154424,,소형,소형,300,401.2,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0048,남부,용인시,,기흥구청,37.2804055,127.1146587,,대형,대형,2400,1199.1,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0049,남부,용인시,,영덕1동행정복지센터,37.2776636,127.0743559,,중형,중형,1200,1003.1,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0050,남부,용인시,,상갈동행정복지센터,37.266546,127.1076598,,중형,중형,1200,1001.5,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0051,남부,용인시,,지곡2통 마을회관,37.2400909,127.134405,,소형,소형,600,800.3,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0052,남부,용인시,,기흥동행정복지센터,37.2314456,127.1154617,,중형,중형,1200,1000.6,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0053,남부,용인시,,구성도서관,37.2963664,127.1184676,,대형,대형,2400,1201.7,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0054,남부,용인시,,마북동행정복지센터,37.3015845,127.1174169,,DMB,DMB단말,400,793.9,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0055,남부,용인시,,동백2동행정복지센터,37.2724494,127.1515925,,중형,중형,1200,999.9,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0056,남부,용인시,,상하동행정복지센터,37.2702315,127.1380538,,중형,중형,1200,1011.4,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0057,남부,용인시,,죽전1동행정복지센터,37.3309841,127.1139857,,중형,중형,1200,1000.2,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0058,남부,용인시,,죽전2동행정복지센터,37.3258912,127.1067054,,중형,중형,1200,1003.1,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0059,남부,용인시,,수지구청,37.3221501,127.097437,,대형,대형,2400,1200,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0060,남부,용인시,,신봉2통 마을회관,37.3328033,127.0548807,,소형,소형,600,803.1,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0061,남부,용인시,,동천동행정복지센터,37.3418205,127.0992026,,소형,소형,300,400.8,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0062,남부,용인시,,상현1동행정복지센터,37.3045963,127.0811367,,중형,중형,1200,999.6,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0063,남부,용인시,,성복동행정복지센터,37.316429,127.0689676,,중형,중형,1200,1003.1,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0064,남부,용인시,,서농동행정복지센터,37.2468258,127.0734139,,중형,중형,1200,1000,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0065,남부,용인시,,남사스포츠센터,37.1569881,127.17383,,대형,대형,2400,1200,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0066,남부,용인시,,고림2통마을회관,37.2510704,127.2312372,,대형,대형,2400,1200,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0067,남부,성남시,,성남시청,37.419464,127.1258931,,중형,중형,1200,998.6,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0068,남부,성남시,,태평3동행정복지센터,37.4451889,127.1331417,,대형,대형,2400,1201.2,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0069,남부,성남시,,창곡배수지,37.4547778,127.1565123,,대형,대형,2400,1198.6,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0070,남부,성남시,,성남여자고등학교,37.435871,127.1454333,,대형,대형,2400,1200.3,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0071,남부,성남시,,대일초등학교,37.4384465,127.1641046,,대형,대형,2400,1197.5,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0072,남부,성남시,,도촌동행정복지센터,37.4164619,127.1527865,,중형,중형,1200,1004.5,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0073,남부,성남시,,분당구청,37.3826619,127.1191029,,대형,대형,2400,1198.8,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0074,남부,성남시,,분당구보건소,37.4110111,127.1246111,,대형,대형,2400,1197.6,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0075,남부,성남시,,분당2배수지,37.3780335,127.1435827,,대형,대형,2400,1199.4,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0076,남부,성남시,,분당2소배수지,37.3442936,127.1230677,,대형,대형,2400,1197.7,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0077,남부,성남시,,분당3배수지,37.3470875,127.10551,,대형,대형,2300,1199.4,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0078,남부,성남시,,운중동행정복지센터,37.3895792,127.0769719,,중형,중형,1200,1012.7,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0079,남부,성남시,,삼평동행정복지센터,37.4060194,127.1163083,,중형,중형,1200,998.7,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0080,남부,성남시,,판교동행정복지센터,37.3899417,127.098575,,중형,중형,1200,1007.6,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0081,남부,성남시,,정자2동행정복지센터,37.3659755,127.115245,,중형,중형,1200,1009.1,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0082,남부,성남시,,하대원동행정복지센터,37.4282778,127.1462778,,중형,중형,1200,1004,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0083,남부,성남시,,금곡동경로당,37.3626709,127.0972424,,중형,중형,1200,1000,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0084,남부,성남시,,시흥동행정복지센터,37.4215444,127.1074194,,DMB,DMB,800,798.8,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0085,남부,성남시,,중원구청,37.4303917,127.1371238,,DMB,DMB,800,799.4,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0086,남부,성남시,,수내1동행정복지센터,37.3751852,127.1180306,,DMB,DMB,800,799.6,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0087,남부,성남시,,수내3동행정복지센터,37.3668278,127.1261269,,DMB,DMB,800,799.9,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0088,남부,성남시,,서현1동행정복지센터,37.3824111,127.1260667,,DMB,DMB경보사이렌,800,798.7,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0089,남부,성남시,,이매1동행정복지센터,37.399525,127.1272083,,DMB,DMB경보사이렌,800,801,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0090,남부,성남시,,이매2동행정복지센터,37.3995404,127.1218732,,DMB,DMB경보사이렌,800,800.6,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0091,남부,성남시,,야탑3동행정복지센터,37.4107972,127.137925,,DMB,DMB경보사이렌,800,799,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0092,남부,성남시,,구미동행정복지센터,37.3401077,127.1225405,,DMB,DMB경보사이렌,800,798.7,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0093,남부,성남시,,성남동노인복지회관,37.4320045,127.1315674,,DMB,DMB경보사이렌,800,800.1,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0094,남부,성남시,,복정동행정복지센터,37.4658,127.127124,,,,,999.9,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0095,남부,성남시,,위례동행정복지센터,37.4669249,127.1495165,,,,,1003.5,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0096,남부,성남시,,위례중앙초등학교,37.4716335,127.1385454,,,,,999.5,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0097,남부,성남시,,신촌동행정복지센터,37.4545476,127.1045015,,DMB,DMB,,800,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0098,남부,성남시,,정자3동행정복지센터,37.360696,127.1195044,,DMB,DMB,,800,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0099,남부,부천시,,부천시청,37.5036894,126.7659372,,대형,대형,2400,1201.2,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0100,남부,부천시,,원미어울마당,37.496512,126.787101,,대형,대형,2400,1199.5,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0101,남부,부천시,,KT부천지사,37.4865965,126.7749083,,대형,대형,2400,1208,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0102,남부,부천시,,역곡1동주민지원센터,37.489152,126.81671,,대형,대형,2400,1229.3,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0103,남부,부천시,,도당동주민지원센터,37.5162598,126.7859341,,대형,대형,2400,1218.2,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0104,남부,부천시,,상1동주민지원센터,37.4918278,126.7531402,,대형,대형,2400,1198.7,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0105,남부,부천시,,소사어울마당,37.4800422,126.7999338,,대형,대형,2400,1200.6,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0106,남부,부천시,,심곡도서관,37.4802641,126.7839076,,대형,대형,2400,1201.7,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0107,남부,부천시,,소사배수지,37.469803,126.8048518,,대형,대형,2400,1199.3,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0108,남부,부천시,,원종1동주민지원센터,37.5258978,126.805432,,대형,대형,2400,1199.6,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0109,남부,부천시,,부천아트벙커B39,37.5213421,126.767408,,대형,대형,2400,1202,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0110,남부,부천시,,남부수자원생태공원,37.4701273,126.8282924,,대형,대형,2400,1197.6,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0111,남부,부천시,,꿈여울도서관,37.5154269,126.8055711,,중형,중형,1200,1002.3,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0112,남부,부천시,,대장동복지회관,37.543127,126.782696,,중형,중형,1200,1001.3,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0113,남부,부천시,,고강본동주민지원센터,37.5270092,126.8248127,,DMB,DMB,800,799.7,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0114,남부,부천시,,송내1동주민지원센터,37.484096,126.756077,,중형,중형,1200,1008.8,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0115,남부,안산시,,대부동행정복지센터,37.2436784,126.5852946,,대형,대형,2400,1197.4,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0116,남부,안산시,,안산시민방위교육장,37.329613,126.8459881,,중형,중형,1200,998.3,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0117,남부,안산시,,반월동행정복지센터,37.3060097,126.9021787,,대형,대형,2400,1197.9,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0118,남부,안산시,,본오1동작은도서관,37.2892251,126.8644883,,대형,대형,2400,1197.7,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0119,남부,안산시,,부곡동행정복지센터,37.3320279,126.8609901,,중형,중형,1200,998.5,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0120,남부,안산시,,사동행정복지센터,37.2970377,126.8510172,,중형,중형,200,997.9,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0121,남부,안산시,,성곡배수지,37.3191551,126.7618311,,대형,대형,2400,1200,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0122,남부,안산시,,안산시청 옥상,37.3218778,126.8308848,,대형,대형,2400,1204.7,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0123,남부,안산시,,와동배수지,37.3347479,126.8270938,,대형,대형,2400,1197.3,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0124,남부,안산시,,단원구청,37.3210428,126.8151637,,대형,대형,2400,1198.2,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0125,남부,안산시,,원곡동행정복지센터,37.3332822,126.7907721,,대형,대형,2400,1197.3,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0126,남부,안산시,,원시119안전센터,37.3128871,126.7934704,,대형,대형,2400,1197.4,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0127,남부,안산시,,일동배수지,37.3032793,126.8725106,,대형,대형,2400,1197.4,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0128,남부,안산시,,정지초등학교 옥상,37.3417255,126.8113816,,대형,대형,2400,1198.4,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0129,남부,안산시,,호수동행정복지센터,37.3102305,126.8243802,,중형,중형,1200,998,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0130,남부,안산시,,안산동행정복지센터,37.3618635,126.873291,,중형,중형,1200,998.6,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0131,남부,화성시,,봉담읍행정복지센터,37.2197157,126.9494875,,대형,대형,,1200,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0132,남부,화성시,,유리마을회관,37.1746541,126.9299295,,중형,중형,,1000,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0133,남부,화성시,,우정읍행정복지센터,37.0897973,126.8153798,,대형,대형,,1200,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0134,남부,화성시,,조암3리마을회관,37.0838939,126.8158788,,중형,중형,,1000,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0135,남부,화성시,,향남읍행정복지센터,37.1323558,126.920186,,대형,대형,,1200,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0136,남부,화성시,,상신3리마을회관,37.1003321,126.9050104,,중형,중형,,1000,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0137,남부,화성시,,화성시청,37.1995889,126.8313472,,중형,중형,,1000,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0138,남부,화성시,,남양읍행정복지센터,37.2114792,126.8240014,,소형,소형,,400,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0139,남부,화성시,,남양2리마을회관,37.2094711,126.8156373,,중형,중형,,1000,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0140,남부,화성시,,매송면행정복지센터,37.2522574,126.9093984,,중형,중형,,1000,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0141,남부,화성시,,비봉면행정복지센터,37.2353733,126.8736248,,중형,중형,,1000,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0142,남부,화성시,,마도면행정복지센터,37.2053952,126.769565,,중형,중형,,1000,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0143,남부,화성시,,송산면행정복지센터,37.2178685,126.7391058,,대형,대형,,1200,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0144,남부,화성시,,봉가2리마을회관,37.2080216,126.7364655,,중형,중형,,1000,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0145,남부,화성시,,서신면행정복지센터,37.166575,126.7087128,,소형,소형,,400,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0146,남부,화성시,,팔탄면행정복지센터,37.1622585,126.9048178,,중형,중형,,1000,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0147,남부,화성시,,장안면행정복지센터,37.0799101,126.8312798,,소형,소형,,400,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0148,남부,화성시,,양감면행정복지센터,37.0813803,126.9444515,,소형,소형,,400,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0149,남부,화성시,,정남면행정복지센터,37.1600314,126.9713225,,중형,중형,,1000,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0150,남부,화성시,,동부출장소,37.2088114,127.0356882,,대형,대형,,1200,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0151,남부,화성시,,진안동행정복지센터,37.2134048,127.0350007,,중형,중형,,1000,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0152,남부,화성시,,병점2동행정복지센터,37.2115433,127.0430646,,중형,중형,,1000,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0153,남부,화성시,,반월동행정복지센터,37.2329875,127.0606836,,중형,중형,,1000,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0154,남부,화성시,,기배동행정복지센터,37.224409,126.984771,,중형,중형,,1000,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0155,남부,화성시,,화산동행정복지센터,37.2062094,127.0150071,,중형,중형,,1000,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0156,남부,화성시,,동탄1동행정복지센터,37.2065621,127.0719729,,중형,중형,,1000,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0157,남부,화성시,,동탄2동행정복지센터,37.196921,127.0722999,,중형,중형,,1000,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0158,남부,화성시,,동탄3동행정복지센터,37.2100905,127.0583609,,중형,중형,,1000,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0159,남부,화성시,,동탄4동행정복지센터,37.1995137,127.1123026,,중형,중형,,1000,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0160,남부,화성시,,동탄6동행정복지센터,37.173469,127.0892501,,DMB,DMB경보사이렌,,800,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0161,남부,화성시,,새솔동행정복지센터,37.2812595,126.8188121,,,,,1000.9,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0162,남부,화성시,,난청지역(동탄8동),37.162194,127.1054373,,,,,1001.1,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0163,남부,화성시,,동탄5동행정복지센터,37.205846,127.1129534,,중형,중형,1200,1000,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0164,남부,화성시,,동탄7동행정복지센터,37.1704993,127.1103473,,중형,중형,1200,1000,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0165,남부,안양시,,안양시청,37.3943423,126.9568652,,대형,대형,2400,1200,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0166,남부,안양시,,만안구청,37.3865929,126.9325269,,대형,대형,2400,1200,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0167,남부,안양시,,안양4동행정복지센터,37.3963833,126.9177959,,대형,대형,2400,1200,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
